frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
0,0.19024603,-0.42574975,0.03597739,0.10581059,-0.09916022,-0.19702673,0.09999339,0.29865047,-0.07252803,-0.09836391,0.28599092,0.05054028,-0.29599458,-0.020418003,-0.090937555,-0.22238499,-0.38773602,0.09432462,-0.25693834,0.54442257,-0.42510706,-0.03358198,0.5650772,-0.3091278,0.020235298,0.75962794,-0.14846386,-0.17851402,0.7428151,0.06019959,-0.31823468,0.5194385,0.07145287,-0.40355507,0.53750545,-0.15968625,-0.08646629,0.8106664,-0.045016702,-0.16050027,1.0213325,-0.031889148,-0.24384652,0.9030973,-0.09327443,-0.23425615,0.940584,-0.043472063,-0.21049836,0.9562074,-0.104331896,-0.15891573,0.937483,0.027994208,-0.10084212,0.9713657,-0.10990108,0.0008147396147251129,0.29232069849967957,-0.010993873700499535
