frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
0,0.48148316,-0.35060617,0.02172902,0.25177768,-0.047508463,-0.15864275,0.10469416,0.3036963,-0.054628972,-0.10729074,0.27521303,0.039328314,-0.34816316,0.051027168,-0.10635546,-0.3911508,-0.34403354,0.041272737,-0.10516627,0.4483647,-0.4081482,0.06904977,0.5058739,-0.23330307,0.045011133,0.73331684,-0.08754674,-0.1985797,0.70094943,0.08186189,-0.28019506,0.44156048,0.09599134,-0.29266515,0.4378485,-0.1503761,-0.09046222,0.78668976,-0.004496912,-0.16277581,1.0021896,0.00028332436,-0.21670464,0.8958291,-0.10160449,-0.2279968,0.92841643,-0.049418192,-0.18036328,0.9471005,-0.092376985,-0.19007574,0.9130578,0.045988742,-0.08034313,0.9547965,-0.05017485,-0.0012982897460460663,0.2894546687602997,-0.007650328800082207
